id,kind,date,title,url,categories,words,seo_title_len,desc_len,missing_desc,noindex,thin(<300)
88603,post,2025-08-11,Sith: The Steady Voice of MPL Malaysia’s Broadcast Desk,https://kitamen.my/2025/08/11/sith-the-steady-voice-of-mpl-malaysias-broadcast-desk/,Education &amp; Youth; Players &amp; Talent,364,87,0,YES,,
88600,post,2025-08-11,Karakuri: Malaysia’s Veteran Voice of Esports Analysis,https://kitamen.my/2025/08/11/karakuri-malaysias-veteran-voice-of-esports-analysis/,Education &amp; Youth; Players &amp; Talent,438,86,0,YES,,
88595,post,2025-08-11,"The Business of Esports Broadcasting in Malaysia: Sponsorships, Branding, and Beyond",https://kitamen.my/2025/08/11/the-business-of-esports-broadcasting-in-malaysia-sponsorships-branding-and-beyond/,Brands &amp; Sponsors; Industry Insights; Players &amp; Talent; Tech &amp; Innovation,483,116,0,YES,,
88590,post,2025-08-11,The Analyst-Influencer Model: How TikTok is Changing Esports Broadcasting,https://kitamen.my/2025/08/11/the-analyst-influencer-model-how-tiktok-is-changing-esports-broadcasting/,Players &amp; Talent; Tech &amp; Innovation,465,105,0,YES,,
88575,post,2025-08-06,From Player to Caster: A New Career Path in Malaysian Esports,https://kitamen.my/2025/08/06/from-player-to-caster-a-new-career-path-in-malaysian-esports/,Education &amp; Youth; Gamers &amp; Community; Players &amp; Talent,547,93,0,YES,,
88572,post,2025-08-06,The Future of Media Production in Southeast Asia: Why Masta Studios Is Leading the Charge,https://kitamen.my/2025/08/06/the-future-of-media-production-in-southeast-asia-why-masta-studios-is-leading-the-charge/,News; Tech &amp; Innovation,511,121,0,YES,,
88569,post,2025-08-05,Why Multilingual Shoutcasters Are the Future of Malaysian Esports,https://kitamen.my/2025/08/05/why-multilingual-shoutcasters-are-the-future-of-malaysian-esports/,Community FAQs; Gamers &amp; Community; Industry Insights; Players &amp; Talent,529,97,0,YES,,
88566,post,2025-08-05,HusKKiee: Malaysia’s High-Energy Esports Caster,https://kitamen.my/2025/08/05/huskkiee-malaysias-high-energy-esports-caster/,Players &amp; Talent,443,79,0,YES,,
88563,post,2025-08-05,Sdafhaa: Malaysia’s Energetic Hybrid Shoutcaster and Streamer,https://kitamen.my/2025/08/05/sdafhaa-malaysias-energetic-hybrid-shoutcaster-and-streamer/,Players &amp; Talent,440,93,0,YES,,
88560,post,2025-08-05,ReezPiuPiu: Malaysia’s Fast-Paced Female Voice of MPL Esports,https://kitamen.my/2025/08/05/reezpiupiu-malaysias-fast-paced-female-voice-of-mpl-esports/,Players &amp; Talent,439,93,0,YES,,
88557,post,2025-08-05,Artha: From Pro Player to Malaysia’s Aggressive Esports Caster,https://kitamen.my/2025/08/05/artha-from-pro-player-to-malaysias-aggressive-esports-caster/,Players &amp; Talent,450,94,0,YES,,
88554,post,2025-08-05,GideonQ: Malaysia’s Underrated English Voice of Esports,https://kitamen.my/2025/08/05/gideonq-malaysias-underrated-english-voice-of-esports/,Players &amp; Talent,450,87,0,YES,,
88551,post,2025-08-05,Sunfrost: The Coach-Turned Hype Caster of MPL Malaysia,https://kitamen.my/2025/08/05/sunfrost-the-coach-turned-hype-caster-of-mpl-malaysia/,Players &amp; Talent,438,86,0,YES,,
88548,post,2025-08-05,Adeen: Malaysia’s Playful Analyst of MPL Esports,https://kitamen.my/2025/08/05/adeen-malaysias-playful-analyst-of-mpl-esports/,Players &amp; Talent,436,80,0,YES,,
88545,post,2025-08-05,Mars: Malaysia’s Esports Talent of the Year,https://kitamen.my/2025/08/05/mars-malaysias-esports-talent-of-the-year/,Players &amp; Talent,489,75,0,YES,,
88542,post,2025-08-05,Laphel: Malaysia’s Analyst-Influencer Redefining Esports Commentary,https://kitamen.my/2025/08/05/laphel-malaysias-analyst-influencer-redefining-esports-commentary/,Players &amp; Talent,449,99,0,YES,,
88539,post,2025-08-05,Rose: Malaysia’s Trilingual Queen of Esports Broadcasting,https://kitamen.my/2025/08/05/rose-malaysias-trilingual-queen-of-esports-broadcasting/,Players &amp; Talent,466,89,0,YES,,
88536,post,2025-08-05,The Voices of Victory: Inside MPL Malaysia’s Shoutcasting Scene in 2025,https://kitamen.my/2025/08/05/the-voices-of-victory-inside-mpl-malaysias-shoutcasting-scene-in-2025/,Industry Insights; Media; Players &amp; Talent,545,103,0,YES,,
88533,post,2025-08-05,The Future of Esports in Malaysia: Why Kitamen Leads in 2025 and Beyond,https://kitamen.my/2025/08/05/the-future-of-esports-in-malaysia-why-kitamen-leads-in-2025-and-beyond/,Industry Insights,567,103,0,YES,,
88530,post,2025-08-05,Kejohanan OneOne Valorant 2025: Pertandingan E-Sukan Belia Malaysia oleh Kitamen,https://kitamen.my/2025/08/05/kejohanan-oneone-valorant-2025-pertandingan-e-sukan-belia-malaysia-oleh-kitamen/,Esports; Event Management; Gamers &amp; Community,534,112,0,YES,,
88525,post,2025-08-05,OneOne Valorant Tournament 2025: Malaysia’s Youth Esports Showdown Powered by Kitamen,https://kitamen.my/2025/08/05/oneone-valorant-tournament-2025-malaysias-youth-esports-showdown-powered-by-kitamen/,Education &amp; Youth; Esports; Government &amp; Institution; Industry Insights,572,117,0,YES,,
88501,post,2025-08-05,PS5 Rental for Corporate Events in Malaysia: Elevate Engagement in 2025,https://kitamen.my/2025/08/05/ps5-rental-for-corporate-events-in-malaysia-elevate-engagement-in-2025/,Event Management; Tech &amp; Innovation,590,103,0,YES,,
88498,post,2025-08-05,PS5 Rental Packages in Malaysia 2025: Which Option Fits Your Event?,https://kitamen.my/2025/08/05/ps5-rental-packages-in-malaysia-2025-which-option-fits-your-event/,Event Management; Tech &amp; Innovation,388,99,0,YES,,
88495,post,2025-08-05,Why Cheap PS5 Rentals May Cost You More in Malaysia (2025 Guide),https://kitamen.my/2025/08/05/why-cheap-ps5-rentals-may-cost-you-more-in-malaysia-2025-guide/,Event Management; Tech &amp; Innovation,667,96,0,YES,,
88492,post,2025-08-05,PS5 Rental Services in Malaysia 2025: Comparing Providers & Why KITAMEN Sets the Standard,https://kitamen.my/2025/08/05/ps5-rental-services-in-malaysia-2025-comparing-providers-why-kitamen-sets-the-standard/,Event Management; Tech &amp; Innovation,917,121,0,YES,,
88489,post,2025-08-03,Selangor Red Giants OG: MSC 2025 Runner-Up at Esports World Cup,https://kitamen.my/2025/08/03/selangor-red-giants-og-msc-2025-runner-up/,Esports; Industry Insights,2,62,165,,,YES
88484,post,2025-08-03,The Role of Universities in Shaping Malaysia’s Next Esports Champions (2025),https://kitamen.my/2025/08/03/universities-malaysia-esports-2025/,Education &amp; Youth; Government &amp; Institution,2,58,100,,,YES
88467,post,2025-08-02,Top 10 Malaysian Esports Teams 2025 – Interactive Board,https://kitamen.my/2025/08/02/top-10-malaysian-esports-teams-2025-interactive-board/,Industry Insights,2,55,148,,,YES
88459,post,2025-08-02,"Top 10 Malaysian Esports Teams 2025 – Rankings, Achievements & Insights",https://kitamen.my/2025/08/02/top-10-malaysian-esports-teams-2025/,Industry Insights; Players &amp; Talent,2,71,128,,,YES
88452,post,2025-08-01,Team Vamos Malaysia 2025 – MLBB & PUBG Mobile Rising Stars,https://kitamen.my/2025/08/01/team-vamos-malaysia-2025/,Uncategorized,316,58,114,,,
88449,post,2025-08-01,Xipto Esports Malaysia 2025 – Dark Horse in MLBB & Valorant,https://kitamen.my/2025/08/01/xipto-esports-malaysia-2025/,Industry Insights; Players &amp; Talent,317,59,117,,,
88446,post,2025-08-01,Motiv Esports Malaysia 2025 – Rising Force in MLBB & PUBG,https://kitamen.my/2025/08/01/motiv-esports-malaysia-2025/,Uncategorized,341,89,114,,,
88443,post,2025-08-01,CelcomDigi Alliance (CDAL) – Driving Malaysian Esports in 2025,https://kitamen.my/2025/08/01/celcomdigi-alliance-esports-malaysia-2025/,Uncategorized,276,62,137,,,YES
88440,post,2025-08-01,SEM9: Malaysia’s Multi-Title Esports Powerhouse in 2025,https://kitamen.my/2025/08/01/sem9-malaysia-esports-2025/,Uncategorized,301,55,139,,,
88437,post,2025-08-01,Team REY: Malaysia’s Consistent Contenders in MLBB Esports 2025,https://kitamen.my/2025/08/01/team-rey-mlbb-malaysia-2025/,Uncategorized,285,63,139,,,YES
88434,post,2025-08-01,Ocean Black: Malaysia’s Dark Horse in MLBB Esports 2025,https://kitamen.my/2025/08/01/ocean-black-mlbb-malaysia-2025/,Uncategorized,293,55,130,,,YES
88431,post,2025-08-01,Monster Vicious: Rising Stars in Malaysia’s MLBB Esports Scene 2025,https://kitamen.my/2025/08/01/monster-vicious-mlbb-malaysia-2025/,Uncategorized,288,67,134,,,YES
88427,post,2025-08-01,DX Soul: Consistent Contenders in Malaysia’s MLBB Pro Circuit 2025,https://kitamen.my/2025/08/01/dx-soul-mlbb-malaysia-2025/,Uncategorized,288,66,124,,,YES
88424,post,2025-08-01,AERO Esports: Rising Stars of Malaysia’s MLBB Scene in 2025,https://kitamen.my/2025/08/01/aero-esports-mlbb-malaysia-2025/,Uncategorized,287,59,123,,,YES
88421,post,2025-08-01,Todak: Malaysia’s Valorant & MLBB Veterans in 2025,https://kitamen.my/2025/08/01/todak-valorant-mlbb-malaysia-2025/,Uncategorized,300,50,118,,,
88418,post,2025-08-01,Homebois: Malaysia’s Rising Force in MPL and Beyond,https://kitamen.my/2025/08/01/homebois-mlbb-malaysia-2025/,Uncategorized,293,51,108,,,YES
88414,post,2025-08-01,Selangor Red Giants OG: Malaysia’s First International MLBB Champions,https://kitamen.my/2025/08/01/selangor-red-giants-og-mlbb-malaysia-2025/,Uncategorized,358,58,110,,,
88401,post,2025-08-01,Malaysia’s Top 10 Esports & Gaming Media Outlets (2025 Edition),https://kitamen.my/2025/08/01/malaysias-top-10-esports-gaming-media-outlets-2025-edition/,Industry Insights; Media; Tech &amp; Innovation,574,54,133,,,
88396,post,2025-08-01,MVEL vs UeL: Choosing the Best Varsity Esports Platform for Your University,https://kitamen.my/2025/08/01/mvel-vs-uel-choosing-the-best-varsity-esports-platform-for-your-university/,Community FAQs; Education &amp; Youth; Esports; Government &amp; Institution,292,76,140,,,YES
88391,post,2025-08-01,Why Malaysian Universities Are Embracing MVEL & How KITAMEN Supports Campus Teams,https://kitamen.my/2025/08/01/why-malaysian-universities-are-embracing-mvel-how-kitamen-supports-campus-teams/,Community FAQs; Education &amp; Youth,295,58,136,,,YES
88388,post,2025-08-01,MVEL 2025 Kick-Off: Empowering Campus Esports Talent Across Malaysia,https://kitamen.my/2025/08/01/mvel-2025-kick-off-empowering-campus-esports-talent-across-malaysia/,Education &amp; Youth; Esports; Government &amp; Institution,315,66,136,,,
88364,post,2025-08-01,MEGA vs MESF: Malaysia’s Dual Esports Governance Debate in 2025,https://kitamen.my/2025/08/01/mega-vs-mesf-malaysias-dual-esports-governance-debate-in-2025/,Government &amp; Institution; Industry Insights; News,631,95,0,YES,,
88369,page,2025-08-01,Welcome to KITAMEN,https://kitamen.my/,,2,50,137,,,
88359,post,2025-07-31,Malaysia Eyes Regional Leadership in Esports: Lessons from Riyadh 2025,https://kitamen.my/2025/07/31/malaysia-eyes-regional-leadership-in-esports-lessons-from-riyadh-2025/,Government &amp; Institution; Industry Insights; News,390,102,0,YES,,
88356,post,2025-07-31,MESF’s Global Partnerships and Malaysia’s Role in ASEAN Esports (2025),https://kitamen.my/2025/07/31/mesfs-global-partnerships-and-malaysias-role-in-asean-esports-2025/,Brands &amp; Sponsors; Government &amp; Institution; Industry Insights,355,102,0,YES,,
88349,post,2025-07-31,MESF and the Future of Esports Careers in Malaysia (2025),https://kitamen.my/2025/07/31/mesf-and-the-future-of-esports-careers-in-malaysia-2025/,Education &amp; Youth; Gamers &amp; Community; Government &amp; Institution; Players &amp; Talent,360,89,0,YES,,
88346,post,2025-07-31,MESF’s Role in Malaysia’s Esports Ecosystem (2025),https://kitamen.my/2025/07/31/mesfs-role-in-malaysias-esports-ecosystem-2025/,Government &amp; Institution; Industry Insights,385,82,0,YES,,
88323,post,2025-07-31,The Real State of Malaysia’s Esports Industry in 2025: Beyond the Blueprint,https://kitamen.my/2025/07/31/the-real-state-of-malaysias-esports-industry-in-2025/,Government &amp; Institution; Industry Insights,1019,53,131,,,
88242,post,2025-07-31,Malaysia Esports 2030: What If PMX’s Vision Becomes Reality,https://kitamen.my/2025/07/31/malaysia-esports-2030-what-if-pmxs-vision-becomes-reality/,Government &amp; Institution,545,26,51,,,
88239,post,2025-07-31,Malaysia Esports 2030: What If PMX’s Vision Becomes Reality,https://kitamen.my/2025/07/31/what-if-pmx-positions-malaysia-as-aseans-esports-hub-by-2030/,Government &amp; Institution,463,91,133,,,
88236,post,2025-07-31,Malaysia Esports Infrastructure 2025: PMX’s Vision to Reality,https://kitamen.my/2025/07/31/malaysias-esports-infrastructure-vision-from-pmxs-policy-to-reality-2025/,Government &amp; Institution,529,93,134,,,
88233,post,2025-07-31,Malaysia Esports Talent Pipeline 2025: From Education to Pro,https://kitamen.my/2025/07/31/malaysias-esports-talent-pipeline-under-pmx-education-to-pro-level/,Government &amp; Institution,493,92,133,,,
88230,post,2025-07-31,Esports for National Unity in Malaysia Madani 2025,https://kitamen.my/2025/07/31/esports-as-a-tool-for-national-unity-under-malaysia-madani/,Government &amp; Institution,489,82,129,,,
88227,post,2025-07-31,Malaysia Madani Esports 2025: Building a Digital-First Generation,https://kitamen.my/2025/07/31/malaysia-madani-esports-building-a-digital-first-generation/,Government &amp; Institution,482,97,135,,,
88224,post,2025-07-31,PMX: Can Esports Empower Malaysia’s Next Generation?,https://kitamen.my/2025/07/31/pmxs-youth-agenda-can-esports-empower-malaysias-next-generation/,Government &amp; Institution,381,84,132,,,
88221,post,2025-07-31,Malaysia’s Digital Economy 2025: Why Esports is Important,https://kitamen.my/2025/07/31/pmx-and-the-digital-economy-why-esports-must-be-on-the-agenda/,Government &amp; Institution,438,89,136,,,
88218,post,2025-07-31,PMX Could Leverage Esports for Youth Development in Malaysia,https://kitamen.my/2025/07/31/how-pmx-could-leverage-esports-for-youth-development-in-malaysia/,Government &amp; Institution,432,92,133,,,
88215,post,2025-07-31,What If PMX Declares Esports a National Priority in Malaysia?,https://kitamen.my/2025/07/31/what-if-pmx-declares-esports-a-national-priority-in-malaysia/,Government &amp; Institution,481,93,135,,,
88212,post,2025-07-31,Malaysia’s Path to Closing the Esports Media Gap in ASEAN 2025,https://kitamen.my/2025/07/31/malaysias-path-to-closing-the-esports-media-gap-in-asean-2025/,Media,472,94,141,,,
88209,post,2025-07-31,Esports Media 2025: Missed Sponsorship Opportunities Explained,https://kitamen.my/2025/07/31/malaysias-missed-sponsorship-opportunities-in-esports-media-2025/,Brands &amp; Sponsors; Media,527,62,130,,,
88206,post,2025-07-31,Malaysia Needs Its Own Tier One Esports Organization in 2025,https://kitamen.my/2025/07/31/why-malaysia-needs-its-own-tier-one-or-one-esports-in-2025/,Media,567,92,138,,,
88203,post,2025-07-31,"Esport Malaysia 2025 – Policies, Growth & Opportunities",https://kitamen.my/2025/07/31/malaysia-vs-asean-where-our-esports-media-stands-in-2025/,Media,509,87,109,,,
88200,post,2025-07-31,Esports in Malaysian Mainstream Media: Prime Time in 2025,https://kitamen.my/2025/07/31/esports-in-malaysian-mainstream-media-from-niche-coverage-to-prime-time-2025/,Media,466,89,108,,,
88197,post,2025-07-31,Malaysia’s Esports Media Coverage vs ASEAN Neighbours (2025),https://kitamen.my/2025/07/31/malaysias-esports-media-coverage-how-we-compare-to-asean-neighbours-in-2025/,Esports; Media,502,92,104,,,
88194,post,2025-07-31,How Malaysia’s Esports Media Coverage Compares with ASEAN Neighbors (2025),https://kitamen.my/2025/07/31/how-malaysias-esports-media-coverage-compares-with-asean-neighbors-2025/,Media,443,56,128,,,
88191,post,2025-07-31,Vietnam’s Esports Rise: What Malaysia Can Learn in 2025,https://kitamen.my/2025/07/31/vietnams-esports-rise-what-malaysia-can-learn-in-2025/,Community FAQs; Education &amp; Youth; Media,436,87,127,,,
88188,post,2025-07-31,Thailand’s Publisher Partnerships & Regional Leagues — Lessons for Malaysia (2025),https://kitamen.my/2025/07/31/thailands-esports-leagues-lessons-malaysia-2025/,Brands &amp; Sponsors; Media,433,55,124,,,
88185,post,2025-07-31,Philippines’ Esports Federation Model: Player Welfare & Growth Lessons for Malaysia (2025),https://kitamen.my/2025/07/31/philippines-esports-federation-model-player-welfare-growth-lessons-for-malaysia-2025/,Media,528,57,134,,,
88182,post,2025-07-31,Indonesia’s Publisher Partnerships: A Blueprint for Malaysia’s Esports Future,https://kitamen.my/2025/07/31/indonesias-publisher-partnerships-a-blueprint-for-malaysias-esports-future/,Media,465,109,0,YES,,
88179,post,2025-07-31,Vietnam’s Grassroots Esports Growth: Lessons for Malaysia,https://kitamen.my/2025/07/31/vietnams-grassroots-esports-growth-lessons-for-malaysia/,Media,483,89,0,YES,,
88176,post,2025-07-31,Thailand’s Tourism & Esports Convergence: A Model for Malaysia’s Growth,https://kitamen.my/2025/07/31/thailands-tourism-esports-convergence-a-model-for-malaysias-growth/,Media,445,103,0,YES,,
88173,post,2025-07-31,Singapore’s Esports Policy & Tech Infrastructure Advantage: Lessons for Malaysia,https://kitamen.my/2025/07/31/singapores-esports-policy-tech-infrastructure-advantage-lessons-for-malaysia/,Media,412,112,0,YES,,
88170,post,2025-07-31,Vietnam’s Esports Surge: Education and STEM Integration Leading the Way,https://kitamen.my/2025/07/31/vietnams-esports-surge-education-and-stem-integration-leading-the-way/,Media,394,103,0,YES,,
88164,post,2025-07-31,Indonesia’s Esports Boom: Corporate Partnerships Driving Growth,https://kitamen.my/2025/07/31/indonesias-esports-boom-corporate-partnerships-driving-growth/,Media,399,95,0,YES,,
88161,post,2025-07-31,Singapore’s Esports & Digital Economy Alignment: A Blueprint for Malaysia,https://kitamen.my/2025/07/31/singapores-esports-digital-economy-alignment-a-blueprint-for-malaysia/,Media,395,105,0,YES,,
88158,post,2025-07-31,Vietnam’s Esports Funding Model: Lessons for Malaysia,https://kitamen.my/2025/07/31/vietnams-esports-funding-model-lessons-for-malaysia/,Media,362,85,0,YES,,
88155,post,2025-07-31,Philippines Has a Senate Esports Committee — What’s Malaysia Waiting For?,https://kitamen.my/2025/07/31/philippines-has-a-senate-esports-committee-whats-malaysia-waiting-for/,Media,378,105,0,YES,,
88152,post,2025-07-31,Indonesia’s Emtek Built a Youth Empire While Malaysia Debated TikTok Bans,https://kitamen.my/2025/07/31/indonesias-emtek-built-a-youth-empire-while-malaysia-debated-tiktok-bans/,Media,421,105,0,YES,,
88149,post,2025-07-31,Esports as CSR: How Malaysian Banks Can Empower Youth in 2025,https://kitamen.my/2025/07/31/esports-as-csr-how-malaysian-banks-can-empower-youth-in-2025/,Brands &amp; Sponsors,402,93,0,YES,,
88146,post,2025-07-31,From Golf to Gaming: Why Malaysian Banks Should Sponsor Esports in 2025,https://kitamen.my/2025/07/31/from-golf-to-gaming-why-malaysian-banks-should-sponsor-esports-in-2025/,Brands &amp; Sponsors,410,103,0,YES,,
88143,post,2025-07-31,Digital Inclusion: How Esports Can Help Malaysian Banks Reach the Unbanked (2025),https://kitamen.my/2025/07/31/digital-inclusion-how-esports-can-help-malaysian-banks-reach-the-unbanked-2025/,Brands &amp; Sponsors,395,113,0,YES,,
88140,post,2025-07-31,Esports Banking Partnerships: Beyond Sponsorship in Malaysia 2025,https://kitamen.my/2025/07/31/esports-banking-partnerships-beyond-sponsorship-in-malaysia-2025/,Brands &amp; Sponsors,427,97,0,YES,,
88137,post,2025-07-31,From Sponsorship to ROI: Why Malaysian Banks Should Invest in Esports (2025),https://kitamen.my/2025/07/31/from-sponsorship-to-roi-why-malaysian-banks-should-invest-in-esports-2025/,Brands &amp; Sponsors,425,108,0,YES,,
88134,post,2025-07-31,Game for Good: How Malaysian Banks Can Use Esports as CSR in 2025,https://kitamen.my/2025/07/31/game-for-good-how-malaysian-banks-can-use-esports-as-csr-in-2025/,Brands &amp; Sponsors; Government &amp; Institution,441,97,0,YES,,
88131,post,2025-07-31,Level Up Banking: How Esports Loyalty Programs Could Transform Malaysia’s Financial Industry,https://kitamen.my/2025/07/31/level-up-banking-how-esports-loyalty-programs-could-transform-malaysias-financial-industry/,Brands &amp; Sponsors,448,124,0,YES,,
88126,post,2025-07-31,Malaysian Banks in Esports: Why Financial Brands Should Sponsor Gaming Circuits,https://kitamen.my/2025/07/31/malaysian-banks-in-esports-why-financial-brands-should-sponsor-gaming-circuits/,Brands &amp; Sponsors; Tech &amp; Innovation,434,111,0,YES,,
88293,page,2025-07-31,Esports Tournament Services Malaysia – End-to-End Management,https://kitamen.my/malaysia-esports-tournament-services/,,853,36,127,,,
88123,post,2025-07-30,Top 10 Malaysian Esports Shoutcasters & Hosts 2025: Voices Driving the Scene,https://kitamen.my/2025/07/30/top-10-malaysian-esports-shoutcasters-hosts-2025-voices-driving-the-scene/,Gamers &amp; Community; Players &amp; Talent,621,108,0,YES,,
88113,post,2025-07-30,Rose Gaming: Malaysia’s Trilingual MPL Host & Esports Career Inspiration (2025),https://kitamen.my/2025/07/30/rose-gaming-malaysias-trilingual-mpl-host-esports-career-inspiration-2025/,Education &amp; Youth; Players &amp; Talent,487,111,0,YES,,
88108,post,2025-07-30,Rose Gaming: Shoutcasting & Career Growth in Malaysia’s Esports Industry 2025,https://kitamen.my/2025/07/30/rose-gaming-shoutcasting-career-growth-in-malaysias-esports-industry-2025/,Uncategorized,446,109,0,YES,,
88105,post,2025-07-30,Esports & Pendidikan Malaysia 2025: Membina Generasi Digital,https://kitamen.my/2025/07/30/esports-pendidikan-malaysia-2025-membina-generasi-digital/,Uncategorized,384,92,0,YES,,
88102,post,2025-07-30,Peluang Perniagaan Dalam Esukan Malaysia 2025: Dari PlayPod ke Penajaan,https://kitamen.my/2025/07/30/peluang-perniagaan-dalam-esukan-malaysia-2025-dari-playpod-ke-penajaan/,Uncategorized,373,103,0,YES,,
88099,post,2025-07-30,"Infrastruktur Esukan Malaysia 2025: Arena, PlayPod & Teknologi Terkini",https://kitamen.my/2025/07/30/infrastruktur-esukan-malaysia-2025-arena-playpod-teknologi-terkini/,Uncategorized,392,102,0,YES,,
88096,post,2025-07-30,"Kerjaya Dalam Esukan Malaysia 2025: Gaji, Kemahiran & Peluang",https://kitamen.my/2025/07/30/kerjaya-dalam-esukan-malaysia-2025-gaji-kemahiran-peluang/,Uncategorized,397,93,0,YES,,
88091,post,2025-07-30,Ekonomi Esukan Malaysia 2025: Bagaimana Industri Ini Menjana Pekerjaan & Peluang,https://kitamen.my/2025/07/30/ekonomi-esukan-malaysia-2025-bagaimana-industri-ini-menjana-pekerjaan-peluang/,Uncategorized,514,112,0,YES,,
88088,post,2025-07-30,Blueprint Esukan Kebangsaan 2025: Implikasi Kepada Belia Malaysia,https://kitamen.my/2025/07/30/blueprint-esukan-kebangsaan-2025-implikasi-kepada-belia-malaysia/,Uncategorized,419,97,0,YES,,
88085,post,2025-07-30,Kelebihan Esukan Untuk Pelajar Malaysia (2025),https://kitamen.my/2025/07/30/kelebihan-esukan-untuk-pelajar-malaysia-2025/,Uncategorized,402,78,0,YES,,
88082,post,2025-07-30,Sewa PlayPod PS5 Malaysia 2025: Pengalaman Gaming Premium,https://kitamen.my/2025/07/30/sewa-playpod-ps5-malaysia-2025-pengalaman-gaming-premium/,Uncategorized,312,89,0,YES,,
88057,post,2025-07-30,Complete Guide to PlayPod PS5 Rental Malaysia 2025,https://kitamen.my/2025/07/30/playpod-ps5-rental-malaysia-2025/,Esports; Event Management; Gamers &amp; Community,451,82,133,,,
88047,post,2025-07-30,Malaysia Esports Madani Budget 2025: Impact on Youth,https://kitamen.my/2025/07/30/malaysia-esports-madani-budget-2025/,Uncategorized,518,84,125,,,
88044,post,2025-07-30,Benefits of Esports for Students in Malaysia (2025 Guide),https://kitamen.my/2025/07/30/benefits-of-esports-for-students-malaysia-2025/,Uncategorized,497,89,124,,,
88041,post,2025-07-30,Where to Play Esports Offline in Malaysia (Top 10 Venues 2025),https://kitamen.my/2025/07/30/where-to-play-esports-offline-in-malaysia-2025/,Uncategorized,519,94,131,,,
88035,post,2025-07-30,Malaysia Esports Federation (MESF) | National Esports Body 2025,https://kitamen.my/2025/07/30/malaysia-esports-federation-mesf-national-esports-body-2025/,Community FAQs; Esports; Government &amp; Institution,594,95,134,,,
88018,post,2025-07-30,Top Malaysian esports teams 2025,https://kitamen.my/2025/07/30/top-10-malaysian-esports-teams-to-watch-in-2025/,Gamers &amp; Community; Industry Insights; Players &amp; Talent,508,64,131,,,
88015,post,2025-07-30,How KITAMEN Redefines CSR Through Esports in Malaysia (2025),https://kitamen.my/2025/07/30/how-kitamen-redefines-csr-through-esports-in-malaysia-2025/,Brands &amp; Sponsors; Community FAQs; Education &amp; Youth; Event Management; Government &amp; Institution,595,92,127,,,
88012,post,2025-07-30,ESG in Malaysian Esports 2025 – KITAMEN’s UltraSafe Approach,https://kitamen.my/2025/07/30/why-esg-matters-in-malaysian-esports-kitamens-ultrasafe-approach-2025/,Education &amp; Youth; Event Management; Government &amp; Institution; Tech &amp; Innovation,557,92,130,,,
88010,post,2025-07-30,The Rise of Varsity Esports Leagues in Malaysia (2025 Edition),https://kitamen.my/2025/07/30/the-rise-of-varsity-esports-leagues-in-malaysia-2025-edition/,Uncategorized,452,94,0,YES,,
88008,post,2025-07-30,Shoutcasting as a Career in Malaysia’s Esports Industry,https://kitamen.my/2025/07/30/shoutcasting-as-a-career-in-malaysia-s-esports-industry/,Uncategorized,486,87,0,YES,,
88006,post,2025-07-30,Government Grants & Funding for Esports Startups in 2025,https://kitamen.my/2025/07/30/government-grants-funding-for-esports-startups-in-2025/,Uncategorized,536,88,0,YES,,
88004,post,2025-07-30,Malaysia’s Varsity Esports Leagues: Building Future Champions,https://kitamen.my/2025/07/30/malaysia-s-varsity-esports-leagues-building-future-champions/,Uncategorized,428,93,0,YES,,
87987,post,2025-07-30,The Rise of Valorant Esports in Malaysia (2025),https://kitamen.my/2025/07/30/the-rise-of-valorant-esports-in-malaysia-2025/,Uncategorized,439,79,0,YES,,
87985,post,2025-07-30,The Future of Mobile Gaming Tournaments in Malaysia,https://kitamen.my/2025/07/30/the-future-of-mobile-gaming-tournaments-in-malaysia/,Uncategorized,456,83,0,YES,,
87983,post,2025-07-30,Women in Malaysian Esports: Rising Talent & New Opportunities,https://kitamen.my/2025/07/30/women-in-malaysian-esports-rising-talent-new-opportunities/,Uncategorized,378,93,0,YES,,
87981,post,2025-07-30,Building Careers Beyond Gaming: Malaysia’s Esports Job Market in 2025,https://kitamen.my/2025/07/30/building-careers-beyond-gaming-malaysia-s-esports-job-market-in-2025/,Uncategorized,393,101,0,YES,,
88080,page,2025-07-30,Sewa PS5 Malaysia 2025,https://kitamen.my/services/sewa-ps5-malaysia-2025/,,329,54,0,YES,,
87832,post,2025-07-29,Esports in Malaysian Schools & Universities 2025,https://kitamen.my/2025/07/29/why-malaysian-schools-universities-are-embracing-esports-2025/,Education &amp; Youth,482,80,123,,,
87825,post,2025-07-29,Economic Impact of Esports in Malaysia 2025,https://kitamen.my/2025/07/29/the-economic-impact-of-esports-in-malaysia-2025-update/,Industry Insights,573,75,109,,,
87819,post,2025-07-29,"Malaysia Esports Career Pathways 2025: Salary, Skills",https://kitamen.my/2025/07/29/malaysia-esports-career-pathways-2025-salary-skills/,Education &amp; Youth,462,85,0,YES,,
87816,post,2025-07-29,Malaysia Esports Industry 2025: Market Size & Growth,https://kitamen.my/2025/07/29/malaysia-esports-industry-in-numbers-2025-report/,Industry Insights,540,84,123,,,
87813,post,2025-07-29,"AI, VR & PlayPods: Malaysia’s Esports Future 2025",https://kitamen.my/2025/07/29/the-role-of-ai-vr-and-playpods-in-malaysias-esports-future/,Tech &amp; Innovation,491,81,116,,,
